file_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
73_unhealthy.wav,0.11,0.049,2223.729,544.426,2287.03,229.952,2698.85,172.382,3081.335,147.085,16.292,15.336,17.515,17.538,17.717,16.484,42.826,3.849,3.918,4.266,3.586,3.247,2.529,2.75,4915.399,967.507,-61.696,103.566,-16.916,49.248,-14.816,31.692,-17.215,24.615,-14.486,18.019,-11.673,11.47,-9.824,8.855,-8.565,4.409,-8.276,1.591,-7.034,-0.826,42.725,18.772,13.383,10.909,8.073,8.357,8.185,6.593,7.42,8.258,6.204,6.824,6.324,5.594,5.517,5.551,5.478,7.023,5.697,6.153
164_healthy.wav,0.075,0.026,1801.271,579.1,2287.926,458.358,3013.04,373.332,3663.023,305.356,21.481,18.189,21.225,19.955,19.734,18.222,16.12,4.887,4.039,4.076,3.676,3.293,2.523,2.054,3750.275,1678.12,-125.98,117.342,-0.067,10.211,4.489,2.178,-3.64,3.383,1.739,4.557,0.841,2.426,-3.111,-2.84,-6.115,-5.26,-1.807,-3.209,1.276,5.806,45.533,24.422,17.258,14.452,11.889,11.677,10.232,10.5,8.912,8.43,8.572,8.322,8.196,7.877,8.346,8.718,9.293,10.569,9.815,8.896
175_healthy.wav,0.131,0.107,3382.479,1239.774,3371.711,405.099,3851.298,269.274,4262.835,220.711,21.054,18.02,20.925,19.643,19.159,17.918,15.45,6.145,5.656,4.99,4.376,4.421,3.191,1.693,7752.153,1853.516,-93.604,59.692,32.112,13.114,13.28,-6.868,2.331,-7.89,2.289,4.489,-4.044,2.673,-3.085,-5.747,-1.521,-1.197,-3.054,-1.096,2.383,4.75,65.215,35.949,24.12,22.071,15.435,18.99,14.93,15.967,12.256,12.088,12.911,11.043,9.935,9.456,8.657,8.725,9.57,10.491,10.28,10.445
16_unhealthy.wav,0.143,0.034,2447.619,358.536,2222.55,209.149,2605.579,172.515,2960.348,138.316,19.517,13.05,16.02,15.755,15.788,16.524,44.758,2.761,3.578,3.595,2.753,2.133,1.711,2.407,5011.782,802.294,-15.673,100.085,-37.598,45.951,-20.772,25.64,-18.629,26.507,-20.164,21.12,-13.65,10.966,-15.53,3.682,-7.706,3.933,-8.118,6.947,-2.059,3.9,18.38,13.601,13.125,11.247,9.328,7.325,7.096,5.891,7.122,6.668,5.961,6.727,6.184,6.173,6.106,5.16,6.562,6.928,5.789,5.994
81_unhealthy.wav,0.136,0.059,2493.972,574.744,2228.16,275.822,2595.917,235.412,2943.53,197.017,25.697,15.829,19.953,18.739,18.533,18.13,40.648,7.109,5.027,4.814,4.104,3.514,2.823,3.435,5075.0,1030.419,-121.467,89.527,-33.49,41.959,-25.94,23.04,-20.253,14.366,-16.338,17.046,-16.962,9.145,-10.107,4.205,-9.36,1.612,-10.548,1.075,-1.64,7.539,71.7,26.639,16.204,15.07,12.431,10.904,11.702,10.099,10.514,10.282,8.236,8.155,7.154,8.277,7.927,7.588,8.544,6.742,7.972,8.6
174_healthy.wav,0.162,0.085,3654.036,938.61,3296.365,334.925,3696.166,241.004,4042.523,194.237,20.14,15.154,19.015,19.193,17.65,17.269,15.49,4.651,4.509,4.759,3.97,3.802,3.186,1.893,7861.792,1300.65,-8.573,54.296,20.964,13.1,9.716,6.022,10.731,6.107,0.697,5.004,-3.447,0.875,-1.937,-2.783,-2.667,-3.311,1.708,-0.153,4.847,2.906,55.027,23.152,20.568,13.007,10.347,11.042,9.931,8.21,8.239,9.333,8.604,7.267,7.934,7.007,7.409,7.407,7.525,7.644,8.795,8.727
39_unhealthy.wav,0.123,0.037,2532.395,473.911,2729.918,308.021,3365.978,227.861,3926.669,166.566,29.478,14.77,15.505,18.924,19.902,17.226,15.067,5.807,4.293,3.393,3.502,2.996,1.95,1.178,5405.908,1354.115,-50.849,86.402,-14.424,12.83,21.692,4.235,1.741,3.704,4.683,-1.864,-1.196,-0.018,-4.127,-5.765,-1.067,2.296,-1.576,-3.857,-6.145,-5.379,35.7,18.705,14.633,8.984,11.615,7.69,7.202,6.05,6.109,5.585,4.626,4.669,5.415,6.043,5.132,4.249,4.149,4.403,4.308,4.146
148_healthy.wav,0.127,0.07,3126.937,908.088,3219.487,369.52,3734.112,270.924,4179.534,239.84,26.155,15.999,18.27,18.272,18.357,16.227,15.919,4.944,5.125,4.865,4.137,3.467,2.241,2.144,7261.96,1762.799,-45.029,69.755,11.874,8.16,12.596,7.755,11.303,0.251,9.658,2.806,3.857,-0.845,2.1,1.123,0.007,0.748,-1.474,3.673,4.469,4.199,59.472,28.835,20.097,18.379,14.264,16.097,11.135,11.398,10.668,9.241,8.708,8.029,9.123,9.747,10.595,10.362,11.378,10.269,10.873,9.262
113_healthy.wav,0.126,0.058,2656.176,758.297,2660.856,439.41,3222.02,361.127,3731.161,298.206,22.221,15.901,18.91,18.768,19.284,18.563,15.93,4.714,4.059,4.047,3.373,2.938,3.008,1.751,5502.033,1655.822,-50.827,80.233,-9.298,20.284,12.088,6.781,6.278,3.426,-3.956,2.574,-5.701,0.491,-0.572,-0.589,-3.399,-6.794,-5.518,-1.623,-1.606,-1.511,47.229,25.697,20.387,12.471,12.517,10.401,8.864,8.7,8.543,10.349,7.585,8.037,8.066,7.741,7.681,8.653,8.362,7.258,8.19,10.462
41_unhealthy.wav,0.148,0.058,2782.586,652.98,2689.218,345.482,3260.139,291.311,3775.627,249.967,29.1,14.502,17.54,18.515,19.163,17.944,15.057,5.434,3.883,4.196,3.606,2.913,2.378,1.307,5648.036,1357.132,-35.4,73.691,-20.22,17.178,14.949,10.215,7.601,1.59,4.175,0.746,-0.387,-1.312,-2.04,2.529,3.611,-3.543,-4.797,-2.503,-3.978,-0.824,37.665,22.265,16.575,13.99,11.164,8.171,8.688,7.313,6.383,6.314,6.573,5.738,5.788,6.134,7.164,5.544,4.834,5.676,6.272,6.029
52_unhealthy.wav,0.089,0.082,2127.191,1307.45,2439.102,736.174,3120.502,605.709,3731.401,496.486,18.895,17.152,20.426,18.573,18.248,18.556,15.473,4.705,5.172,5.005,4.317,3.6,3.92,2.011,4376.328,2667.477,-181.23,103.432,9.386,19.079,13.772,-0.521,4.389,-7.614,-8.117,-0.137,-5.182,-6.306,-5.452,-5.978,-1.174,-2.67,-5.187,-5.286,-5.795,-3.709,97.673,44.065,27.692,17.826,14.195,16.604,12.743,9.826,10.542,9.549,9.44,9.036,7.556,8.107,7.461,7.225,6.889,8.332,8.036,7.511
162_healthy.wav,0.112,0.087,2934.257,1166.071,2908.847,533.927,3468.586,394.86,3966.029,290.01,19.844,17.534,18.482,17.708,17.291,19.383,15.044,5.626,5.52,5.168,4.223,2.973,4.213,1.354,6050.38,2242.47,-65.171,65.454,4.111,32.743,16.914,-5.82,14.965,-0.239,9.035,8.437,-6.578,-4.48,-2.632,3.456,1.601,-0.694,3.2,1.044,-1.165,-4.721,50.826,33.729,26.105,19.71,15.167,18.216,12.288,12.038,12.222,12.501,9.831,8.169,8.777,8.175,7.57,8.181,8.593,7.232,9.195,9.316
46_unhealthy.wav,0.118,0.041,2397.731,664.793,2500.476,467.667,3092.364,388.542,3636.242,318.065,26.964,14.268,18.522,20.147,20.118,17.248,15.322,4.998,3.903,4.606,3.641,3.456,2.471,1.365,4993.521,1656.566,-83.055,91.506,-13.688,16.135,10.328,5.533,-9.452,-6.618,-3.034,4.934,2.64,1.05,-3.672,-1.609,-4.437,-1.867,2.009,-1.025,-3.181,-2.296,50.433,26.683,20.889,9.226,9.044,8.902,8.722,7.457,7.766,6.221,5.973,6.61,7.136,6.856,7.062,5.783,7.25,6.895,6.724,7.698
51_unhealthy.wav,0.121,0.076,3009.688,867.877,3054.893,295.773,3528.449,205.288,3959.211,178.015,18.032,15.174,19.691,18.139,15.931,16.155,15.262,4.614,4.26,4.464,3.662,2.883,2.502,1.407,6708.692,1321.955,-66.285,66.775,25.184,26.297,5.292,10.456,2.47,0.752,-0.371,1.726,3.214,5.035,-1.942,-3.078,0.379,-0.78,3.714,2.397,0.198,-1.701,48.464,24.041,18.741,11.53,11.445,8.766,9.266,8.404,8.115,8.374,6.819,7.481,7.241,7.345,7.53,6.245,7.658,7.631,6.732,6.68
197_healthy.wav,0.105,0.064,3105.925,1136.453,3161.458,449.875,3670.742,308.39,4117.213,224.524,24.621,19.045,21.773,21.419,19.481,17.694,15.513,5.786,5.053,5.226,4.878,4.08,2.914,2.178,6905.005,1967.626,-59.052,61.004,27.744,23.85,12.298,7.377,12.317,7.14,13.407,2.497,-1.969,-2.417,-4.516,3.472,2.044,3.731,2.502,1.277,3.119,1.651,58.974,30.38,24.975,18.912,13.255,12.957,10.155,11.36,9.144,8.398,8.792,8.032,10.009,11.364,10.515,13.133,10.979,10.35,11.318,10.528
47_unhealthy.wav,0.156,0.072,2967.01,729.132,2694.968,374.436,3201.565,329.417,3666.309,285.253,25.339,12.665,16.45,16.945,16.923,18.139,15.701,5.691,3.822,4.302,3.692,3.316,2.589,1.921,5931.781,1412.816,-58.312,62.513,-12.655,31.944,8.116,2.261,3.907,1.453,-2.713,1.106,-0.46,-2.38,1.242,-1.496,-0.467,1.043,-2.067,-1.509,-3.21,-5.058,43.073,26.243,18.3,16.57,10.358,11.17,13.234,10.249,9.425,9.22,5.945,7.011,7.264,6.85,7.089,8.325,7.289,7.206,6.823,5.991
133_healthy.wav,0.229,0.137,4158.556,1269.09,3417.057,330.592,3813.375,243.259,4143.387,237.4,18.658,15.537,18.645,17.341,17.753,16.98,15.764,5.323,4.882,4.764,3.981,3.579,2.494,2.036,8431.448,1490.619,-113.163,41.598,21.518,11.098,17.437,0.61,3.03,0.085,3.452,0.287,0.619,1.262,2.898,-0.776,0.216,-1.407,-0.757,-0.868,-1.536,1.072,78.684,29.635,24.935,20.322,15.409,14.605,11.427,12.27,12.22,9.626,9.174,8.607,8.533,6.968,7.543,6.965,7.524,8.625,9.006,8.937
88_unhealthy.wav,0.162,0.06,2569.004,546.546,2083.566,279.847,2457.991,253.185,2807.93,224.755,20.056,15.446,18.203,17.785,17.361,17.277,40.002,4.237,4.841,5.186,4.582,3.694,2.46,3.58,4872.916,970.741,-117.974,84.058,-50.268,46.05,-17.698,20.856,-21.641,16.672,-12.953,12.838,-13.08,11.311,-12.597,4.382,-12.073,0.67,-6.798,4.459,0.24,0.442,66.669,26.776,18.193,15.181,9.322,9.412,10.491,8.179,9.161,8.221,8.259,7.208,8.296,6.745,7.231,7.005,8.265,9.46,9.744,10.301
5_unhealthy.wav,0.077,0.018,1530.004,335.359,1591.272,356.842,2084.763,396.31,2568.005,404.765,26.634,15.265,18.757,16.519,18.564,18.889,38.916,5.189,4.023,4.643,3.506,2.774,3.174,6.298,2856.347,795.414,-62.365,153.79,-55.131,28.01,-6.85,17.464,-22.615,18.141,-12.584,4.502,-8.39,7.217,-2.523,4.845,-6.276,-0.714,-2.278,-5.245,-5.225,-6.277,39.655,31.228,14.939,11.969,12.537,9.993,13.789,8.862,11.528,8.702,7.863,6.896,6.906,5.36,5.649,6.722,5.21,6.471,5.37,5.783
14_unhealthy.wav,0.084,0.075,1797.814,945.714,1980.178,454.257,2456.165,368.656,2912.135,305.027,17.482,17.852,18.55,17.557,18.306,18.079,34.113,5.402,5.389,5.134,4.008,3.667,3.285,6.357,3805.856,1713.451,-256.372,103.125,-8.428,48.586,-4.188,17.34,-6.682,17.038,-4.612,5.319,-10.018,8.226,-6.208,3.425,-3.657,1.701,-5.409,-3.248,-3.875,-1.037,111.824,36.639,25.546,19.004,20.746,14.497,16.791,13.748,13.819,10.495,11.52,9.958,9.433,9.434,8.997,7.864,7.765,6.57,8.639,7.521
109_healthy.wav,0.121,0.089,2865.088,984.435,3008.148,378.431,3568.099,282.077,4062.62,229.496,21.671,15.676,18.621,19.671,19.519,18.396,16.016,4.88,4.081,4.434,4.081,3.154,3.019,1.778,6400.84,1712.765,-52.422,74.033,12.681,24.496,21.098,1.904,6.81,4.73,8.409,8.244,-2.275,-1.198,-2.679,0.263,-1.06,-0.839,-1.249,-2.334,3.813,0.295,47.091,24.535,25.257,12.672,10.913,12.073,9.235,7.739,8.269,7.49,7.759,6.92,6.33,7.048,5.702,6.509,7.785,7.31,7.384,9.439
124_healthy.wav,0.178,0.1,3734.181,1207.307,3295.85,426.691,3717.322,304.844,4077.938,244.591,21.276,16.544,19.537,18.229,18.109,16.497,15.027,5.398,4.526,5.465,4.972,4.136,3.246,1.795,7831.866,1807.624,-44.29,51.353,24.983,12.159,10.878,7.619,8.215,-0.764,5.95,4.755,-2.509,1.324,-1.954,-0.451,0.24,-1.999,-1.963,-1.033,0.523,-0.377,68.335,31.344,26.993,19.633,13.324,14.078,11.533,10.159,11.061,9.502,8.405,8.443,8.328,7.62,7.601,8.036,8.27,8.273,7.502,9.596
196_healthy.wav,0.106,0.066,3032.185,983.828,3305.408,444.827,3814.806,323.638,4255.652,278.168,22.829,17.357,19.36,20.072,18.533,17.035,15.919,6.168,4.615,4.75,4.259,4.074,2.53,2.142,7365.621,1888.484,-36.639,73.078,39.135,20.312,12.493,2.148,11.729,-2.423,6.639,3.171,-5.385,-3.143,-5.773,-7.677,-7.603,-6.836,-6.102,-1.573,2.119,-1.569,56.389,29.313,22.157,18.233,13.002,13.451,11.031,11.198,11.27,8.798,9.316,8.801,8.36,8.091,7.074,7.833,8.467,8.536,8.707,9.012
146_healthy.wav,0.125,0.086,2819.792,1076.978,3036.897,580.992,3610.978,448.475,4108.071,376.588,22.053,15.738,19.302,19.199,19.404,19.445,16.053,5.597,5.061,4.81,4.915,4.389,4.505,2.198,6447.629,2470.044,-71.623,81.108,16.361,8.948,13.827,-0.754,12.511,-0.654,3.036,3.063,-3.225,-1.329,-0.655,-3.994,-0.942,1.919,3.53,5.998,6.095,2.575,73.708,33.594,31.311,19.978,15.698,16.489,14.857,12.487,11.253,11.223,10.973,8.699,8.616,9.285,7.528,7.815,8.402,10.281,10.097,8.974
58_unhealthy.wav,0.099,0.065,2422.72,1001.369,2787.52,482.039,3413.569,335.058,3963.698,238.767,18.817,16.069,21.697,22.425,20.803,18.943,16.427,3.987,3.889,4.501,4.011,3.526,2.812,2.246,5471.574,2055.025,-142.008,96.975,23.254,10.456,6.294,4.963,1.071,1.104,-4.849,0.872,-3.449,-2.011,-5.901,-6.031,-2.114,-6.168,-0.304,5.094,0.128,1.672,35.78,29.401,17.989,12.069,10.367,9.006,8.822,7.42,8.057,7.906,7.576,7.85,7.385,7.008,7.626,7.764,8.67,10.386,9.888,9.709
127_healthy.wav,0.103,0.062,2498.886,995.805,2844.923,528.312,3486.832,370.156,4044.655,271.508,23.054,16.148,20.404,20.438,20.544,17.859,15.556,4.607,3.869,4.394,4.051,3.928,3.38,1.941,5507.104,2229.827,-73.373,97.492,16.854,-0.594,7.182,4.868,0.757,-5.548,0.998,4.929,-5.833,-4.928,-0.031,-3.037,-0.148,-2.375,0.728,0.689,1.968,0.802,64.502,28.381,23.199,16.159,16.337,13.283,11.833,12.633,10.788,9.97,8.859,9.271,8.473,8.626,9.336,9.365,8.951,8.181,9.531,8.912
66_unhealthy.wav,0.107,0.053,2103.481,632.439,2165.137,367.074,2612.761,305.613,3028.929,258.666,20.905,18.128,20.983,19.581,19.08,18.214,36.009,4.213,4.346,4.714,3.922,3.772,2.704,4.391,4428.979,1315.995,-245.101,95.093,-21.264,45.65,-3.552,14.97,-20.682,19.521,-21.716,7.319,-9.291,0.815,-13.008,0.062,-8.231,1.059,-8.032,-0.399,-4.358,-4.223,95.234,28.413,24.768,16.811,12.477,15.835,14.188,10.789,14.357,10.819,9.455,8.999,7.904,9.313,7.07,8.609,7.706,6.685,7.395,6.909
49_unhealthy.wav,0.091,0.054,2046.494,1106.86,2326.029,839.781,2929.171,725.437,3502.555,603.357,17.118,15.576,18.924,20.633,18.47,17.868,16.091,4.299,3.704,3.983,4.575,3.47,2.543,1.923,4441.527,2604.436,-142.405,116.138,2.247,31.061,6.186,0.12,0.32,7.791,3.247,-3.015,1.709,0.736,0.143,-4.42,-4.471,0.509,1.224,-0.16,-2.617,-4.443,99.414,46.204,21.297,13.733,11.827,9.111,7.798,7.508,7.266,8.619,7.063,6.948,6.686,6.172,7.212,5.997,5.796,5.9,6.005,6.448
19_unhealthy.wav,0.128,0.043,2297.62,406.418,2120.379,251.78,2515.431,220.523,2889.071,190.793,20.863,13.259,16.622,15.198,16.514,16.967,41.357,4.04,3.504,3.797,2.918,2.741,2.581,3.248,4677.052,886.549,-84.187,102.344,-41.351,47.033,-16.947,26.234,-18.95,18.797,-21.695,11.054,-19.239,5.234,-16.756,1.1,-9.67,1.099,-7.538,3.246,-4.715,-0.322,44.808,16.882,15.823,14.05,7.987,8.699,8.371,8.516,8.4,8.959,7.112,7.407,5.24,6.369,6.314,5.936,6.176,6.124,5.261,4.675
33_unhealthy.wav,0.075,0.027,1654.359,488.174,1945.028,447.389,2563.907,411.164,3174.367,365.657,20.769,14.738,19.548,19.275,20.964,17.71,16.951,3.645,4.304,4.539,3.541,3.81,3.039,2.01,3408.225,1241.353,-119.038,128.898,-17.832,29.174,2.717,7.999,-7.063,3.872,-1.517,-3.986,-7.041,-2.868,-4.18,-1.848,-2.951,-2.255,-0.574,-0.1,-2.796,-2.625,50.511,29.476,19.113,9.816,10.888,9.39,10.099,8.418,7.753,7.706,7.142,6.151,6.558,7.218,7.695,7.846,8.015,8.211,6.589,7.005
114_healthy.wav,0.052,0.04,2121.091,993.366,2905.731,495.683,3582.405,297.24,4159.752,203.334,24.756,20.541,22.328,20.088,20.124,19.328,16.434,5.009,5.091,4.541,4.488,4.486,4.684,2.807,5147.934,2622.343,-161.621,85.575,53.264,32.207,27.182,11.316,7.89,8.76,1.26,13.195,0.066,4.827,3.108,2.348,3.674,-2.878,-2.617,-3.156,-1.192,-1.473,71.385,29.367,21.708,16.988,9.062,13.153,9.875,10.52,9.51,11.925,10.531,7.876,9.235,8.322,6.962,9.005,6.733,7.318,7.462,6.732
42_unhealthy.wav,0.138,0.065,2761.78,782.513,2731.258,456.342,3265.483,384.385,3757.116,317.12,22.752,14.793,17.032,16.38,17.512,16.895,14.84,5.129,4.188,4.474,3.88,3.151,2.67,1.446,5839.237,1661.529,-74.184,76.735,-3.804,28.034,8.136,6.016,4.3,0.506,2.846,-0.945,-2.355,-0.286,-1.456,-3.608,-1.527,-1.517,-5.024,-2.399,-2.979,-4.95,59.759,26.764,22.691,16.219,13.138,9.134,9.624,7.02,8.264,6.591,8.464,6.439,6.751,6.039,5.69,5.996,5.521,5.208,5.276,4.994
118_healthy.wav,0.126,0.05,2776.772,611.292,2795.402,416.215,3290.462,339.953,3745.938,288.763,17.374,15.379,16.575,16.82,16.746,16.867,16.748,4.414,4.731,3.86,2.968,2.431,2.175,1.762,6097.968,1360.711,-53.104,78.314,2.262,18.83,3.871,2.512,-3.809,6.807,-0.819,8.752,-4.802,-2.152,1.293,-1.743,-1.942,-1.59,2.628,2.426,4.018,3.907,30.276,20.363,28.82,14.728,12.803,11.489,8.819,10.477,7.975,7.94,7.74,6.844,6.18,5.868,5.919,6.085,5.663,6.503,6.29,6.694
106_healthy.wav,0.107,0.05,2235.16,757.087,2421.157,460.441,3034.326,420.991,3597.092,398.321,24.169,16.386,19.026,20.353,19.338,19.506,19.904,4.882,4.895,4.801,3.928,3.588,3.673,5.574,4646.451,1693.024,-113.554,90.018,-5.541,25.571,2.611,3.192,1.131,6.151,2.8,-1.86,-7.115,-3.447,-5.915,-4.347,-4.942,-4.378,-3.307,-5.423,-0.566,-2.171,141.076,21.327,28.836,14.04,10.071,12.171,9.766,11.333,10.241,11.194,9.456,9.075,7.837,8.371,9.334,6.477,6.888,6.877,6.709,6.744
176_healthy.wav,0.159,0.098,3612.635,961.341,3205.789,314.565,3619.451,240.009,3974.27,204.772,22.866,17.644,20.119,18.761,18.792,18.793,15.487,5.157,5.157,5.297,4.617,3.832,4.161,1.934,7630.848,1284.751,-68.86,40.489,25.371,35.757,13.384,2.828,12.753,4.485,3.352,10.027,-2.38,2.991,-1.797,-3.383,-1.54,-1.655,-3.514,1.379,2.029,1.507,56.867,25.79,18.067,17.09,13.011,13.797,11.703,9.749,9.469,9.147,9.239,8.191,9.478,7.437,7.633,7.833,7.977,8.79,8.824,9.571
157_healthy.wav,0.146,0.131,3649.902,1453.351,3228.463,482.586,3701.788,353.831,4108.011,281.397,21.26,17.325,18.417,18.257,18.536,18.671,16.314,5.532,5.692,5.377,4.201,3.893,3.908,2.168,7538.553,2162.426,-80.397,35.972,20.435,26.348,17.4,4.579,13.495,3.621,7.327,5.482,3.962,5.32,3.54,0.519,0.192,-1.124,3.529,1.439,0.469,-1.793,77.717,41.005,29.625,21.183,15.655,14.914,12.678,11.726,11.727,11.857,10.561,10.238,10.453,9.306,8.94,9.625,8.128,8.454,7.954,9.669
92_unhealthy.wav,0.151,0.031,2445.161,328.626,2106.12,162.425,2516.51,135.657,2898.97,116.059,28.438,15.209,18.456,16.983,16.817,17.246,42.133,4.698,3.704,3.968,3.277,2.441,1.866,2.329,4662.68,676.452,-70.112,94.167,-50.333,46.957,-16.108,19.987,-23.956,16.344,-22.18,14.428,-20.087,12.139,-14.773,4.905,-13.624,0.823,-15.06,-1.612,-16.09,-2.187,23.808,14.145,9.392,7.866,7.09,6.014,6.166,6.053,5.515,5.906,5.471,5.069,5.308,5.35,5.143,5.104,4.67,4.883,4.588,4.855
141_healthy.wav,0.096,0.038,1942.154,508.177,2320.782,424.133,3049.901,373.325,3709.406,324.833,22.521,16.509,20.862,20.88,22.678,21.772,16.706,5.799,4.574,4.324,3.956,4.277,4.453,2.436,3789.777,1356.666,-76.91,113.308,-6.224,19.93,15.107,-3.284,4.783,1.014,2.295,-0.014,-3.773,4.24,2.302,-2.915,4.522,3.423,-0.546,-0.572,0.637,-2.001,75.957,21.139,19.949,11.493,10.0,11.979,8.754,7.611,7.363,7.417,6.685,8.223,9.741,8.025,7.619,8.532,8.893,9.351,8.162,10.36
71_unhealthy.wav,0.091,0.035,2025.145,469.185,2215.085,266.022,2664.595,219.374,3084.214,190.726,14.807,14.515,17.426,17.642,17.561,16.614,41.247,3.886,4.181,4.237,3.765,2.964,2.51,3.041,4570.393,1000.481,-79.82,109.937,-17.136,47.214,-11.934,33.329,-11.712,23.636,-13.677,18.446,-6.949,13.038,-11.59,9.099,-5.957,4.915,-8.714,3.711,-5.102,2.628,57.366,18.979,15.9,14.927,11.37,9.378,9.5,7.862,9.51,8.245,7.995,6.542,6.506,6.547,5.317,6.343,7.086,6.396,8.065,7.574
180_healthy.wav,0.073,0.075,1910.509,973.5,2396.178,555.963,3068.089,476.545,3685.699,402.905,25.091,16.108,19.181,17.966,17.846,18.58,15.832,3.602,4.756,4.585,3.767,3.284,3.644,1.572,4218.701,1979.302,-273.318,103.153,8.713,31.705,12.51,3.49,3.933,-0.154,-3.906,3.233,-6.365,-1.543,-3.217,-6.771,-3.811,-6.239,-5.618,-4.019,-2.394,-3.081,86.007,34.66,22.621,13.938,10.331,13.708,8.549,8.048,8.575,7.735,6.514,7.071,5.803,5.616,7.122,6.459,7.269,7.076,7.512,7.713
83_unhealthy.wav,0.093,0.028,2083.742,434.019,2242.695,250.793,2666.362,194.054,3069.756,154.131,25.188,15.467,19.673,19.258,18.488,17.612,40.489,4.926,3.78,4.306,3.991,3.784,2.843,2.757,4651.863,912.56,-119.151,107.442,-10.973,58.555,-12.933,26.834,-17.647,19.372,-15.605,13.571,-16.671,11.87,-12.196,5.236,-6.175,4.253,-8.04,3.527,-7.686,-1.34,37.247,16.564,14.047,7.657,9.031,7.571,7.152,7.111,6.612,7.349,6.772,5.822,5.914,6.463,6.392,6.297,6.527,5.841,7.143,6.621
6_unhealthy.wav,0.087,0.036,1657.609,454.264,1653.43,284.562,2101.808,276.249,2551.863,267.693,20.733,19.375,20.24,20.322,19.635,19.739,38.586,4.939,4.711,4.495,4.297,3.755,3.113,3.841,3235.826,855.034,-98.386,136.575,-46.714,46.477,-17.152,10.548,-14.581,16.551,-12.313,3.702,-12.648,2.951,-12.505,0.11,-0.782,-5.689,-8.63,-1.89,-2.185,-3.398,51.911,25.907,18.423,15.976,14.617,12.152,10.811,10.634,9.971,9.267,9.374,8.873,8.033,7.895,8.496,7.951,8.103,7.277,6.411,6.704
155_healthy.wav,0.136,0.091,3477.594,1167.558,3296.384,399.698,3743.514,294.723,4127.626,264.41,18.829,16.512,19.982,19.549,17.866,19.11,17.242,5.765,5.369,5.185,5.268,3.847,4.799,2.955,7642.805,1775.166,-46.889,55.892,26.08,16.541,7.097,-3.345,9.255,-0.85,8.308,7.122,-0.543,1.757,-1.83,5.211,-3.09,-0.855,-3.867,-2.339,-0.23,2.216,66.581,30.749,23.734,15.666,14.583,18.113,13.756,10.279,10.934,11.285,11.074,9.047,8.82,9.416,7.461,9.533,9.133,10.093,8.939,10.064
102_healthy.wav,0.149,0.099,3681.495,1179.573,3434.341,424.244,3829.35,314.156,4168.163,280.149,17.731,15.648,20.136,20.2,19.356,18.105,15.983,5.16,5.421,5.661,5.091,4.302,3.847,2.125,8056.316,1645.994,-59.167,45.314,36.863,15.699,15.665,1.669,7.293,8.812,5.828,7.989,-2.28,1.904,-0.915,0.042,0.097,-0.829,5.575,3.823,5.579,4.932,73.673,37.959,29.921,22.241,18.295,18.137,14.817,13.68,13.739,12.158,10.645,10.407,10.779,9.924,9.661,11.388,14.329,13.076,12.904,12.458
172_healthy.wav,0.191,0.115,3858.363,1017.087,3277.561,313.502,3665.3,234.987,3993.539,210.295,17.645,15.42,18.631,17.312,17.332,16.923,15.382,5.538,4.479,5.506,4.195,3.448,3.034,2.298,8033.575,1287.496,-52.584,37.492,14.083,18.178,16.778,5.952,6.421,2.691,-0.444,3.217,-3.943,1.62,0.317,-0.137,-0.512,-1.567,2.07,1.239,4.586,1.627,52.12,27.866,21.813,15.001,12.418,14.023,11.506,10.86,10.276,9.95,9.902,9.348,9.803,10.134,10.716,10.551,10.365,9.428,9.792,9.291
